6340
1136	待つ	18
1025	後半	26
357	後口	160
67	後味	304
2445	後悔	12
1372	後日	23
300	得る	20
1799	得意	5
2773	御前	5
2576	御酒	9
1815	復活	15
301	復興	7
863	微か	65
554	微妙	34
2707	微香	7
2390	徳利	9
283	心地	79
1206	心地よい	96
1726	心意気	7
2665	心配	11
495	必要	30
2557	忘れる	29
1569	忙しい	5
1073	応え	16
1313	応える	8
963	応援	12
2636	怖い	5
759	思い	21
1639	思い出	10
946	思い出す	23
114	思う	1405
284	思える	101
2023	思わす	5
1917	性格	5
975	恐る	7
2078	恐れ入る	6
2761	恒例	6
2594	恥ずかしい	5
1618	息子	18
1123	悩む	7
716	悪い	158
2033	悪酔い	8
2331	悲しい	8
1729	情報	14
1523	情熱	5
1379	惚れる	7
2389	惜しい	6
1524	想い	9
2235	想う	17
625	想像	45
229	惹く	30
2088	愉しい	23
566	意味	71
127	意外	36
1207	意見	14
2169	意識	14
189	愛宕	13
769	愛山	26
2734	愛知	10
1938	愛飲	14
56	感じ	852
16	感じる	1691
2403	感じ取れる	5
983	感動	76
1787	感心	10
910	感想	47
1658	感服	5
2471	感激	18
511	感覚	40
935	感謝	16
2328	慎重	5
285	慣れる	24
968	懐かしい	15
2692	成る	8
890	成分	15
1014	成功	8
703	成長	6
1671	我が家	13
2470	我慢	7
1148	戦国	6
2283	戦略	6
2131	戴く	25
1431	戸川	12
2402	戻す	5
2208	戻る	12
1784	手ごろ	34
2524	手作り	11
1048	手元	11
774	手取川	23
1924	手軽	9
1794	手造り	8
850	手頃	51
960	打つ	13
2572	払う	6
1291	扱い	12
1976	扱う	14
731	技術	16
1830	抑え	10
17	抑える	74
1592	投稿	19
1840	抜き	13
2284	抜く	20
465	抜ける	90
2270	抜栓	8
612	抜群	100
302	抱く	7
1082	抵抗	9
365	押し	46
2010	押し出す	7
2005	押し寄せる	20
1589	押す	14
2054	拡がる	20
2325	拡散	5
163	持ち味	6
2295	持ち込む	6
1390	持つ	116
2184	持てる	15
1363	挑戦	16
1869	振る	10
1435	据える	6
2102	掛ける	6
1242	探す	47
269	控えめ	192
760	控え目	52
859	推す	12
2704	推薦	5
2574	掲載	5
2621	揃う	7
2577	揃える	6
1898	提供	9
1909	揚げ物	12
2754	損なう	8
1090	搾る	25
1429	播州	24
2733	播磨	7
678	支える	14
2721	放つ	7
1967	放置	11
2254	故郷	7
1140	教える	28
86	敦賀	6
1049	敬意	7
2310	数値	12
1816	数少ない	6
2285	整う	10
1788	文化	9
2026	文句	47
1979	文字	20
42	料理	262
1243	斬る	6
2303	斬新	7
349	新しい	41
2421	新た	5
2264	新宿	7
1648	新年	10
2377	新幹線	6
332	新政	69
567	新潟	154
2698	新聞紙	5
816	新酒	97
2223	新鮮	22
350	方向	32
1561	方法	9
2737	於茂	8
2701	旅先	7
1417	旅行	30
2341	日光	6
115	日常	17
604	日数	8
18	日本	829
2043	日本一	11
2458	日本人	11
1252	日本海	7
427	日本酒	82
2561	日置	11
254	旦那	5
201	旨い	730
539	旨み	440
19	旨味	684
874	早い	40
2605	早め	5
383	早瀬	18
2476	明らか	5
2056	明るい	5
2307	明日	16
2057	明確	14
1421	明鏡止水	13
1939	易い	46
900	映える	7
1566	春先	7
1885	春霞	5
704	昨今	9
2399	昨夜	7
746	昨年	44
1640	昨日	30
2195	昭和	5
812	是非	53
1899	時代	35
817	時期	68
1106	時点	17
791	時間	78
1011	晩酌	103
1347	普段	71
662	普通	213
2767	景虎	5
1423	暑い	25
1015	暖める	9
2256	暴れる	5
2441	曙光	5
2414	曰く	13
1998	書き	7
2292	書き込み	7
230	書く	88
2592	替える	5
103	最初	128
1453	最後	83
1182	最終	8
484	最近	135
516	最適	35
512	最高	151
1576	月の桂	5
2262	月の輪	11
2062	月山	7
1957	月桂冠	9
748	有る	97
795	有名	83
2649	望む	5
1454	朝日	18
1257	朝日山	10
1158	朝日酒造	10
351	期待	180
1061	期間	7
1755	木戸	5
428	未来	14
477	未満	35
2562	本丸	16
1166	本家	11
2783	本年	5
2385	本店	5
2380	本当	14
1439	本日	19
1237	本来	43
2021	本格	12
2670	本物	17
2493	本領	5
2425	李白	16
864	杜氏	114
174	来る	170
1904	来年	17
1053	東一	12
20	東京	70
352	東光	43
1054	東北	33
1153	東条	7
1272	東洋	30
2748	松山	5
1593	松島	10
140	松竹梅	14
286	林檎	24
104	果実	174
366	果物	26
2196	枝豆	7
2268	枯れる	7
190	柑橘	67
1607	柑橘類	6
540	染みる	11
400	染み渡る	9
367	柔らか	80
384	柔らかい	138
1692	栃木	29
2682	栄田	5
2545	栗駒山	9
1664	格別	8
1972	栽培	16
2001	桃川	8
1744	案内	6
641	桜花	7
757	梅乃	10
534	梅酒	14
2094	検索	6
936	極上	15
2747	極寒	6
1220	楽しい	40
1619	楽しみ	73
231	楽しむ	109
485	楽しめる	113
482	楽長	13
2228	概念	6
1850	様子	5
2394	標準	5
2006	横山	5
420	機会	73
191	檸檬	6
270	欠ける	23
2479	欠点	5
838	次元	8
2381	次回	16
1183	次第	12
799	欲しい	68
705	止まる	9
1918	止める	5
1865	正しい	6
105	正宗	105
1641	正月	40
1348	正直	54
2593	正確	6
1149	正統	12
2139	正規	9
1518	正解	12
2430	正雪	10
2608	武勇	6
596	歩く	7
21	歩合	480
1226	歴史	11
2525	死ぬ	5
1074	殆ど	9
192	残す	85
865	残り	22
116	残る	247
333	残念	113
2433	段階	11
1642	毎年	37
1012	毎度	6
164	毎日	62
2623	毎月	5
1184	比べ	12
826	比べる	182
1357	比較	27
1594	気がつく	8
1943	気づく	17
1244	気に入る	45
1724	気付く	18
437	気分	28
341	気取る	11
385	気味	11
1570	気品	19
937	気持ち	38
2252	気持ちよい	8
549	気持ち良い	7
1587	気軽	12
1055	水っぽい	34
2510	水系	6
496	求める	26
1227	江戸	6
2766	池袋	6
1608	汲む	19
1783	決まる	7
353	決める	14
2513	決定	8
1709	沢山	9
2689	治郎	7
2569	沿い	6
2570	泉川	9
2542	泣かせる	8
786	注ぐ	73
529	注意	44
1774	注文	45
559	注目	14
490	洋梨	9
620	洋風	7
2443	洋食	18
2140	洒落る	5
1598	洗い流す	10
1222	洗心	8
1571	洗練	32
1962	津軽	5
770	活きる	5
530	活性	30
2526	活躍	8
238	派手	54
1096	流す	9
921	流れ	12
629	流れる	38
252	流石	41
706	流行	13
875	流行る	8
1344	流通	7
1914	流麗	5
2600	浅い	7
2652	浜千鳥	12
1733	浮かぶ	9
1393	浮かべる	10
117	浮く	9
2243	浮気	5
1969	浴びる	5
438	浸る	5
274	消える	100
1906	消す	8
2333	消費	10
1622	液体	8
1308	涼しい	8
1383	涼しげ	7
2535	涼やか	6
277	淡い	237
1633	淡泊	5
497	淡白	10
308	深い	87
22	深み	39
1336	混ざる	11
1630	混じる	27
891	混ぜる	20
1926	添える	6
1032	添加	43
1824	添感	14
2778	添酒	6
1584	清水	30
2422	清泉	15
911	清涼	14
822	清酒	35
664	渋い	17
573	渋み	77
2436	渓流	8
739	減る	7
1358	温い	10
1264	温かい	10
693	温まる	6
23	温める	70
451	温度	103
2406	温泉	13
1742	湧く	8
1130	湯豆腐	6
309	満足	79
1038	溢れる	29
630	溶ける	11
2353	溶け込む	5
2418	滅多	5
1327	滋賀	11
498	滑らか	72
2713	滲む	5
439	漂う	41
1328	演出	9
2122	漬け	7
893	漬物	14
2177	潔い	11
1511	澄む	28
1208	激しい	6
43	濁り	40
949	濁る	5
243	濃い	427
1499	濃いめ	15
2181	濃い口	14
374	濃厚	226
1476	濃密	20
1704	濃縮	10
244	濾過	182
866	火入れ	102
679	炊きたて	7
2123	炊く	5
682	炒める	14
2726	炭素	5
148	炭酸	151
118	無い	488
1185	無くなる	19
851	無し	38
1693	無理	20
2558	無色	5
931	無難	11
984	無駄	7
2266	焦げる	6
1033	焼き	12
217	焼き魚	10
1050	焼き鳥	25
1682	焼く	8
1894	焼肉	7
232	焼酎	39
1599	焼鳥	5
1117	煮る	19
1323	煮物	27
245	煮込み	6
2166	熊本	24
421	熟す	18
1749	熟れる	49
24	熟成	213
867	熱い	10
218	熱燗	69
2124	燗冷まし	10
401	燗酒	47
2695	燻製	5
2407	爆発	7
57	爽やか	257
631	爽快	55
978	牡丹	10
1600	牡蠣	20
2629	物凄い	6
2727	物産	5
531	物語	10
508	物足りない	97
1004	特別	181
1940	特定	11
334	特徴	147
1065	特有	58
2679	特筆	8
2364	特約	11
2038	特選	7
2258	特長	6
588	状態	46
775	狙う	12
25	独特	114
2044	独自	11
486	猪口	15
2032	献上	5
1112	獅子	5
666	玄米	5
2372	玉乃	16
1915	玉川	10
1678	珍しい	39
762	現れる	13
2211	現代	8
1167	現在	39
579	理由	11
2025	理解	9
2582	琥珀	15
2543	琵琶	9
2187	環境	5
1146	瓶詰	9
1100	瓶詰め	8
44	甘い	885
792	甘ったるい	27
26	甘み	370
233	甘口	236
134	甘味	784
1483	甘辛い	13
667	甘酒	23
819	甘酸	9
517	甘酸っぱい	104
1201	甘露	16
444	生かす	7
1440	生きる	21
2060	生まれる	9
287	生み出す	6
135	生らす	18
827	生原	68
1488	生姜	8
707	生産	23
2047	生老	5
532	生酒	204
2129	用いる	7
1303	田中	5
1282	田舎	13
410	由来	32
1703	甲乙	6
1790	甲子	5
2467	申し分	20
2720	申し訳	6
1512	男らしい	5
2029	男山	38
717	町田	11
422	異なる	28
2368	疑う	5
2369	疑問	10
1572	疲れ	9
1319	疲れる	25
1827	痛い	8
1364	癒す	19
45	発売	35
1283	発揮	23
288	発泡	67
354	発砲	12
2250	発祥	7
1854	発見	25
1034	発酵	21
2286	登場	10
1255	白い	6
831	白岳	15
2723	白梅	8
1481	白水	26
1026	白神	5
358	白菊	19
1284	白身	27
1574	白露	6
2490	百貨店	9
1124	皆さん	31
2447	皆様	11
1360	益荒男	6
1988	盛り上がる	13
355	目指す	21
1340	目的	6
985	目立つ	39
2633	目覚める	6
175	直後	92
2383	直接	7
2782	直送	6
2625	相乗	5
2711	相当	8
1337	相応	10
483	相応しい	11
645	相性	87
2138	相手	9
2218	相模灘	9
718	看板	13
987	県内	25
1912	真っ白	5
1676	真ん中	6
128	真澄	47
1994	真面目	14
961	真鶴	5
2653	眠る	7
2095	着く	6
1387	瞬間	88
2092	知り合い	8
719	知る	110
262	知れる	33
1253	知人	11
2153	知名度	13
732	知識	5
1341	短い	9
653	石川	16
2575	石田	6
2609	石鎚	7
2327	砂糖	9
1844	研ぎ澄ます	7
2329	研究	8
1314	研究所	5
141	破格	5
423	硬い	35
499	硬質	7
1168	確か	105
2786	確信	5
2412	確実	5
868	確認	14
972	磐城	12
1349	磨き	19
1489	磨く	20
1903	社長	17
2530	祝い	6
683	神力	5
1874	神奈川	15
839	神戸	12
1643	祭り	10
87	福井	26
2544	福岡	8
303	福島	42
2644	福来	5
2395	福正	14
1461	秀逸	12
1549	私的	36
2512	秋刀魚	8
1154	秋津	9
544	秋田	45
46	秋鹿	29
2654	秘める	5
2685	秘蔵	5
2662	移る	5
452	程よい	106
149	程度	92
193	税込	21
1710	税込み	9
990	種類	77
1532	穀物	27
2323	積善	5
202	穏やか	230
2301	究極	12
1075	空く	15
1228	空ける	30
1745	空気	18
361	突出	12
568	立ち	109
1809	立ち上がる	8
2523	立ち寄る	13
150	立つ	146
690	立て	10
2560	立てる	6
2081	立体	5
258	立山	24
2101	立香	51
793	端麗	81
2061	竹原	12
1713	笑う	8
2527	笑み	6
2741	笹屋	13
1424	筑波	10
1292	管理	35
2677	箱入り	5
1891	範囲	8
2366	簡単	8
1879	米沢	5
621	粘い	13
1202	精度	9
424	精白	24
27	精米	607
275	糖度	33
1118	糖類	22
2013	系統	11
402	納得	45
1141	納税	9
2070	純大	9
2669	素人	5
964	素敵	13
466	素晴らしい	164
2108	素朴	7
289	素直	35
1412	紡ぐ	8
106	細い	14
1275	細かい	9
1432	細やか	6
1823	細身	6
1229	紹介	29
2279	紹興酒	6
1507	終える	9
2071	終わる	40
2225	終了	6
1952	終息	14
2136	終盤	6
1324	組み合わせ	7
453	経つ	96
1039	経る	8
1137	経営	8
823	経過	23
1403	経験	16
1921	結局	11
1218	結果	18
1731	結構	13
1056	結論	9
2354	絞る	16
375	絡みつく	6
1062	絡む	16
2502	絶品	20
976	絶妙	74
1756	絶対	24
1102	絶賛	10
1995	継続	6
605	続く	51
912	続ける	62
1315	綺麗	167
2408	緑川	10
326	締まる	39
2248	締め	7
2559	締める	7
2072	練れる	7
440	繊細	40
1125	繰り広げる	5
1740	纏う	13
2141	纏まる	7
999	置く	105
1256	美しい	12
1036	美丈夫	12
1273	美人	86
2151	美味	17
582	美味い	216
290	美味しい	800
2739	美和	6
550	美寿	12
2162	美少年	16
1063	美山	58
1949	美濃	5
403	美田	64
386	美酒	15
790	群馬	11
255	義侠	16
2637	義父	5
2724	羽前	7
892	羽根	9
780	翌日	30
2068	老舗	6
913	考える	92
2446	考え方	6
1552	而今	7
404	聞く	96
2494	職場	11
1730	肝心	9
986	肥える	5
952	育てる	5
359	能登	31
1718	脂っこい	8
2710	脱帽	12
733	腐る	8
525	膨らむ	68
1119	自ら	11
1019	自体	26
1999	自信	13
749	自分	192
1397	自宅	19
1770	自家	7
1699	自己	8
1266	自慢	70
518	自然	53
2221	自社	7
2338	自身	11
758	臭い	52
2232	臭み	8
1694	至福	8
441	至高	5
1333	興味	33
1796	興味津	7
2768	舌ざわり	6
467	舌先	15
541	舌触り	41
58	良い	1374
818	良好	10
2007	良心	12
2176	良質	6
176	色合い	11
2027	花冷え	14
165	花垣	9
2537	花春	5
1401	花泉	14
1534	花見	11
1365	花開く	12
2253	花陽	10
445	芳醇	85
1451	芳香	45
535	若い	61
606	若干	100
2198	若松	7
2648	若水	12
2298	苦い	21
411	苦み	143
519	苦味	256
663	苦手	128
635	苦渋	11
1028	茅舎	31
1000	茨城	31
2607	茶色	5
997	菊水	33
2154	菓子	10
59	華やか	208
68	華やかさ	43
1169	落ちる	27
636	落ち着き	33
129	落ち着く	94
2454	落とし	7
1910	落とす	11
1458	葡萄	15
622	蒸れる	5
2202	蒼空	6
1297	蓬莱	50
2107	蔵人	9
632	蔵元	210
2003	蔵出し	10
922	蕎麦	16
668	薄い	103
1559	薄っぺら	13
2219	薄まる	7
808	薄める	18
1175	薦める	44
1045	薫り	21
1980	薫る	9
2791	藤沢	5
2489	蛇の目	5
194	蜜柑	9
1789	融合	7
950	行う	37
2160	行きつけ	22
694	行く	199
803	衛門	34
2082	衝撃	12
1051	表す	11
1155	表情	9
291	表現	63
1388	表示	20
1083	表記	41
478	裏切る	34
675	裏腹	13
1714	製品	21
1797	製法	7
832	製造	50
28	複雑	61
2164	褒める	7
1126	西日本	7
2630	要る	7
2291	要素	13
2449	覆う	7
2491	見える	9
1186	見え隠れ	11
310	見かける	46
412	見せる	9
1845	見た目	22
1585	見つかる	10
938	見つける	68
166	見る	155
1267	見事	37
1683	見学	10
1760	見直す	8
2098	規格	10
969	覚える	22
1805	親戚	12
2555	親父	14
1230	観光	10
2158	解る	8
1836	触れる	6
2509	言い方	6
263	言う	477
883	言える	70
1686	言葉	32
2355	記す	6
2287	記念	17
944	記憶	26
796	記載	31
2142	訪ねる	5
1334	訪れる	15
1761	訪問	10
1858	設定	5
1892	許容	5
708	評価	84
1176	評判	38
1769	試し	66
29	試す	133
914	試飲	71
1973	詰まる	7
1345	詰め	19
2764	話す	6
479	話題	9
2288	詳しい	10
1260	誇り	5
1177	誇る	5
2486	認める	9
468	認識	7
1620	誕生	14
1734	誘う	15
2451	語る	12
1982	説明	21
901	読む	16
881	調べる	15
820	調和	47
2034	調整	12
1097	諏訪	8
1500	謳う	13
500	譲る	7
2455	谷川	6
1120	豆腐	9
30	豊か	62
1046	豊潤	9
2603	豪快	5
311	負ける	65
2612	財布	6
2671	貧乏	8
876	販売	70
377	貫禄	8
1484	責め	5
413	貯蔵	57
939	貰う	7
2206	貴い	21
2506	貴重	12
195	買い	19
312	買う	431
278	買える	65
1878	賀茂	23
2482	賞味	11
60	質感	55
580	購入	469
442	贅沢	30
1410	贈り物	8
2531	贈る	7
1669	贈答	6
2397	赤ワイン	5
1732	走る	9
1215	超える	24
2239	越える	8
1159	越し	110
1989	越す	32
1035	越後	34
2787	越生	5
2702	越路	7
2602	趣向	5
2106	足りる	16
1508	身体	15
2312	軍配	6
2725	軟らかい	5
1711	軟水	10
869	転がす	13
69	軽い	202
136	軽やか	86
469	軽快	72
1723	載せる	5
804	輪郭	21
509	辛い	193
1001	辛み	47
1777	辛め	9
70	辛口	850
1617	辛味	56
2398	農薬	12
2063	辺り	13
1274	込み	6
1040	込める	7
840	近い	101
1129	近く	69
1317	近づく	6
2076	近年	9
852	近所	60
1775	迷う	25
1695	追いかける	12
1582	追う	11
2735	追加	5
1373	追記	29
2024	退く	11
1946	退ける	20
1670	送る	27
1562	透き通る	13
501	透明	103
2673	途中	13
2113	通う	9
2419	通す	5
177	通り	151
1634	通り過ぎる	6
335	通る	48
1020	通常	21
2722	通年	5
2091	通販	8
2200	速い	10
734	造り	107
709	造る	126
2152	造れる	9
1187	連れる	23
2382	連休	5
903	連想	13
1922	連続	13
1556	週間	49
979	進む	100
1084	進める	28
196	逸品	52
2758	遊び	11
2035	遊穂	11
2732	運ぶ	9
2028	過ぎ	7
626	過ぎる	90
888	過去	7
555	達磨	5
1287	違い	45
848	違う	193
178	違和感	17
2549	遠心	10
1825	適す	17
378	適度	90
61	選ぶ	73
2089	選手	12
953	選択	8
167	避ける	9
1007	那須	5
854	邪魔	66
1485	部分	18
1418	部屋	7
1831	部門	7
1164	部類	24
342	郷土	11
2776	都内	6
292	酒好き	20
510	酒屋	234
2611	酒粕	8
710	酒蔵	87
923	酒販	18
429	酒造	197
1465	酒造り	35
2646	酒飲み	15
1767	酔い	16
1861	酔う	28
2499	酔える	6
2185	酔っ払う	6
234	酵母	179
253	酸っぱい	40
2230	酸化	6
31	酸味	973
545	酸度	138
1959	醍醐味	7
1198	醤油	28
1188	醴泉	11
1871	醸し出す	12
779	醸す	187
32	醸造	272
954	醸酒	15
556	重い	120
560	重たい	20
2193	重なる	8
1189	重ねる	27
2642	重み	5
992	重厚	28
1394	重宝	8
2182	重視	10
1751	野太い	10
2125	野川	13
1109	野性	5
613	野菜	14
1968	野鶴	5
1601	量販	11
2771	金属	5
1941	金沢	7
1866	金箔	5
1107	金紋	8
1241	金賞	23
1398	金額	10
2626	釣る	5
2197	鈍い	7
2683	鈴木	6
259	銀嶺	18
932	銀盤	17
470	銘柄	200
379	銘酒	40
797	鋭い	22
1231	鍋島	35
2011	鍋物	7
607	長い	55
487	長め	9
2730	長崎	8
304	長期	7
924	長野	37
1473	門外不出	5
1752	閉じる	5
1441	閉める	5
907	開く	24
47	開ける	135
2496	開催	6
179	開封	82
925	開発	5
1649	開運	39
691	間違い	46
2048	間違う	11
1715	間違える	7
1856	関係	16
2597	関東	8
1098	関西	8
798	阿る	6
2779	阿蘇	7
1285	阿部	9
1091	限り	26
1757	限る	16
387	限定	136
2030	陸奥	15
526	際立つ	54
2507	隠す	5
1103	隠れる	21
2358	雁木	29
2529	集まる	8
633	雑誌	8
2650	雑賀	9
1889	難い	5
813	難しい	38
2480	難点	7
293	雨後	14
2132	雪どけ	8
1171	雪渓	6
2069	雰囲気	30
926	電話	5
1041	震災	10
2244	青い	11
970	青森	12
425	静か	20
313	静岡	41
720	非常	188
991	面白い	58
1753	響く	6
583	頂く	142
2533	頂ける	8
2370	頂点	6
2709	順位	5
2343	頑張る	30
2428	頼む	26
1577	願う	9
2173	風呂	5
246	風味	205
805	飛び込む	5
1851	飛ぶ	19
965	飛騨	9
119	食べる	81
1659	食べ物	34
71	食事	72
520	食前	54
557	食後	21
1739	食材	16
1307	飲み屋	16
1762	飲み干す	20
2236	飲み手	7
2459	飲み物	7
1958	飲み込む	10
33	飲む	2576
142	飲める	347
1502	飲食	17
1221	飽き	34
264	飽きる	141
1170	飽く	8
343	飾る	5
1765	餃子	5
414	香ばしい	31
34	香り	2028
151	香る	67
62	香味	162
1970	香気	5
1479	香華	6
2745	馥郁	5
1318	馬刺し	12
1160	馴染み	10
1684	馴染む	11
1232	駅前	7
2237	駆ける	5
2339	駆け抜ける	6
1425	騒ぐ	7
1309	騙す	8
841	驚かす	7
1436	驚き	32
2133	驚く	47
940	驚愕	5
1037	骨太	23
2415	骨格	8
88	高い	401
546	高め	44
1092	高価	17
1623	高山	5
430	高木	6
235	高知	13
344	高砂	16
426	高級	27
1480	高見	27
471	高貴	17
941	魅力	25
684	魚介	20
1881	魚沼	6
1653	鮮やか	10
2688	鮮烈	9
2473	鯉川	17
2313	鳥海山	5
405	鳳凰	58
1806	鳴門	6
2086	麒麟	16
2686	麗人	5
1419	黄色	16
2099	黄色い	6
736	黄金	20
536	黒松	13
571	黒澤	9
1342	黒部	8
2615	鼻腔	7
2347	龍泉	7
130	龍神	8
